indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-01-26,3342.9189,3326.6465,3315.1265,3351.9692,3333.8213,18066400500,238144899501.0,-9.0976,-0.002721
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-01-29,3333.8213,3335.3936,3303.9604,3351.3715,3303.9604,18416479500,244698013593.0,-29.8609,-0.008957
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-01-30,3303.9604,3283.8977,3244.9719,3300.204,3245.0387,14364935000,199592929912.0,-58.9217,-0.017834
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-01-31,3245.0387,3231.5425,3201.9264,3252.1475,3215.3518,15314346900,215333349921.0,-29.6869,-0.009148
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-02-01,3215.3518,3202.2564,3191.8968,3251.7582,3217.7109,14551679200,203815063232.0,2.3591,0.000734
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-02-02,3217.7109,3219.8734,3108.3515,3235.4079,3179.6276,17375808900,234495151557.0,-38.0833,-0.011836
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-02-05,3179.6276,3164.25,3111.5184,3233.8485,3200.4218,20304297000,279713141507.0,20.7942,0.00654
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-02-06,3200.4218,3185.2498,3182.8216,3314.512,3311.6922,20271309900,285042020946.0,111.2704,0.034767
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-02-07,3311.6922,3314.0306,3289.6704,3343.6303,3343.6303,21664793300,297997664575.0,31.9381,0.009644
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-02-08,3343.6303,3351.4052,3336.9779,3367.2101,3364.9297,18997757800,270239765211.0,21.2994,0.00637
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-02-19,3364.9297,3393.1916,3364.1418,3403.8078,3403.8078,18331980000,267674145147.0,38.8781,0.011554
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-02-20,3403.8078,3395.1916,3380.103,3415.8943,3410.8542,14073458100,218459281946.0,7.0464,0.00207
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-02-21,3410.8542,3390.3619,3383.6911,3500.1338,3456.8713,18887936200,291823544608.0,46.0171,0.013491
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-02-22,3456.8713,3450.3518,3448.4135,3486.6826,3486.6747,14102078400,225098128873.0,29.8034,0.008621
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-02-23,3486.6747,3491.3367,3472.968,3507.5592,3489.7416,14482127300,232926057114.0,3.0669,0.00088
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-02-26,3489.7416,3485.5427,3445.3889,3492.6061,3453.3585,15124833100,238951637715.0,-36.3831,-0.010426
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-02-27,3453.3585,3440.0516,3437.4422,3494.7874,3494.7874,13952824600,244488721251.0,41.4289,0.011997
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-02-28,3494.7874,3499.8257,3450.2598,3521.6574,3450.2598,18983754800,328300591256.0,-44.5276,-0.012741
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-02-29,3450.2598,3437.8984,3437.8984,3516.0826,3516.0826,15594453200,281971899288.0,65.8228,0.019078
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-01,3516.0826,3515.0587,3503.459,3544.3595,3537.8038,16270957000,288575619224.0,21.7212,0.006178
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-04,3537.8038,3538.366,3519.7599,3548.6901,3540.8686,16324461300,297719931809.0,3.0648,0.000866
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-05,3540.8686,3524.9644,3519.0816,3570.6935,3565.5143,16642238900,299895929709.0,24.6457,0.00696
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-06,3565.5143,3556.5323,3545.1013,3577.3883,3551.0481,14307661300,248294165707.0,-14.4662,-0.004057
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-07,3551.0481,3548.1007,3522.8964,3569.9185,3529.7195,14811051000,251839533036.0,-21.3286,-0.006006
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-08,3529.7195,3529.5509,3511.577,3548.5055,3544.9099,12579266400,225379101014.0,15.1904,0.004304
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-11,3544.9099,3545.9427,3542.2789,3589.2635,3589.2635,14820282500,286418582155.0,44.3536,0.012512
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-12,3589.2635,3592.5826,3574.2117,3605.6976,3597.4939,18068556000,339997042337.0,8.2304,0.002293
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-13,3597.4939,3594.4211,3563.3685,3594.4211,3572.361,14459059000,266898756380.0,-25.1329,-0.006986
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-14,3572.361,3571.7885,3545.612,3597.46,3562.2229,14096272200,263803609335.0,-10.1381,-0.002838
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-15,3562.2229,3554.9068,3533.6798,3572.8091,3569.993,13831604400,243991558366.0,7.7701,0.002181
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-18,3569.993,3577.0564,3573.404,3604.0519,3603.528,16037943800,295314840611.0,33.535,0.009394
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-19,3603.528,3593.3396,3577.188,3610.7389,3577.6303,14557178600,259553448413.0,-25.8977,-0.007187
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-20,3577.6303,3568.7158,3568.4341,3589.5456,3585.3838,12952896600,223752103886.0,7.7535,0.002167
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-21,3585.3838,3593.07,3575.0331,3601.1145,3581.0902,13074337700,233162492630.0,-4.2936,-0.001198
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-22,3581.0902,3571.2736,3522.8404,3575.7171,3545.0023,13922735800,248850931022.0,-36.0879,-0.010077
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-25,3545.0023,3536.7136,3525.7634,3564.9604,3525.7634,13701572400,233747256235.0,-19.2389,-0.005427
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-26,3525.7634,3526.6818,3518.6018,3547.6461,3543.7467,12620953500,226730734844.0,17.9833,0.005101
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-27,3543.7467,3538.7244,3502.7866,3542.9624,3502.7866,12862676300,216404726566.0,-40.9601,-0.011558
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-28,3502.7866,3498.482,3489.3861,3551.2143,3520.9648,14333471700,232530806334.0,18.1782,0.00519
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-03-29,3520.9648,3516.883,3516.883,3538.2378,3537.4843,12864329000,201749384357.0,16.5195,0.004692
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-01,3537.4843,3551.5815,3551.5815,3600.9193,3595.6466,16277656100,251637272845.0,58.1623,0.016442
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-02,3595.6466,3593.2206,3568.7539,3596.1903,3580.6759,14127297200,220207515543.0,-14.9707,-0.004164
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-03,3580.6759,3578.6835,3558.874,3582.4324,3567.8031,13559233100,214222897580.0,-12.8728,-0.003595
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-08,3567.8031,3553.5554,3535.7688,3567.82,3536.4077,15530428300,243249251687.0,-31.3954,-0.0088
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-09,3536.4077,3533.3849,3518.8601,3543.7141,3533.4871,12967094200,195893525575.0,-2.9206,-0.000826
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-10,3533.4871,3528.9679,3490.0525,3531.2295,3504.7086,12879027400,199754768626.0,-28.7785,-0.008145
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-11,3504.7086,3485.0294,3484.9252,3520.5893,3504.2447,12653439500,200293481886.0,-0.4639,-0.000132
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-12,3504.2447,3505.7499,3470.0611,3516.6988,3475.8389,12892111600,208566204703.0,-28.4058,-0.008106
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-15,3475.8389,3473.5047,3473.5047,3552.4125,3549.0759,18394125000,267472484531.0,73.237,0.02107
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-16,3549.0759,3533.3636,3503.6158,3545.5034,3511.1146,17615306500,253315972272.0,-37.9613,-0.010696
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-17,3511.1146,3509.1318,3498.0324,3565.9389,3565.403,16846639800,244987812753.0,54.2884,0.015462
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-18,3565.403,3550.5562,3547.5996,3602.7902,3569.8018,17857410500,261329927268.0,4.3988,0.001234
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-19,3569.8018,3550.6087,3529.3237,3560.9492,3541.6619,14728150500,226229520121.0,-28.1399,-0.007883
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-22,3541.6619,3536.1844,3528.0186,3558.1642,3530.9045,15057904200,229511183118.0,-10.7574,-0.003037
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-23,3530.9045,3525.6681,3499.9838,3533.7584,3506.2249,14311350400,213257232211.0,-24.6796,-0.00699
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-24,3506.2249,3514.0108,3495.6494,3524.537,3521.6219,12173985100,195299919746.0,15.397,0.004391
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-25,3521.6219,3510.6396,3505.1999,3543.9699,3530.2813,11518772200,184524622001.0,8.6594,0.002459
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-26,3530.2813,3531.9647,3531.9647,3588.4003,3584.2686,19721613300,308045062251.0,53.9873,0.015293
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-29,3584.2686,3584.5427,3578.7597,3645.8229,3623.9124,22272138100,358709708838.0,39.6438,0.01106
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-04-30,3623.9124,3619.2586,3604.3943,3630.7092,3604.3943,19129689900,286674161758.0,-19.5181,-0.005386
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-06,3604.3943,3654.0485,3645.738,3668.2565,3657.8767,20801800700,333270472130.0,53.4824,0.014838
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-07,3657.8767,3657.0007,3648.376,3665.684,3659.0076,16483428600,247368347983.0,1.1309,0.000309
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-08,3659.0076,3650.7484,3628.6984,3650.9355,3630.2233,13003533600,199923460350.0,-28.7843,-0.007867
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-09,3630.2233,3630.4142,3630.4142,3669.7593,3664.561,14655901700,232694927941.0,34.3377,0.009459
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-10,3664.561,3669.0869,3641.7639,3674.6088,3666.2771,15072053600,233730562074.0,1.7161,0.000468
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-13,3666.2771,3646.3491,3634.6049,3673.6211,3664.6907,15726745500,249688465073.0,-1.5864,-0.000433
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-14,3664.6907,3668.2254,3646.7092,3675.776,3657.0454,13340649000,214643548214.0,-7.6453,-0.002086
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-15,3657.0454,3651.0536,3624.002,3656.5277,3626.0559,12352276400,191480969435.0,-30.9895,-0.008474
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-16,3626.0559,3636.6007,3626.334,3657.4831,3640.3592,15463050300,240288953464.0,14.3033,0.003945
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-17,3640.3592,3638.5613,3627.447,3677.9696,3677.9696,16457041700,247729525192.0,37.6104,0.010332
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-20,3677.9696,3682.0615,3677.4426,3703.0287,3690.9623,18460942300,279971341520.0,12.9927,0.003533
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-21,3690.9623,3682.2868,3665.1524,3684.6106,3676.1611,13067828300,196575354878.0,-14.8012,-0.00401
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-22,3676.1611,3675.6471,3667.0885,3691.8804,3684.451,15191460500,230839373505.0,8.2899,0.002255
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-23,3684.451,3672.8403,3633.5051,3674.3654,3641.7917,14257299000,214205039031.0,-42.6593,-0.011578
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-24,3641.7917,3630.827,3599.6678,3650.8734,3601.4754,12479117700,195344742156.0,-40.3163,-0.01107
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-27,3601.4754,3606.645,3603.7131,3638.1514,3635.7079,13127264400,206143742536.0,34.2325,0.009505
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-28,3635.7079,3633.2535,3605.9213,3638.9703,3609.1724,12353223800,184381267979.0,-26.5355,-0.007299
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-29,3609.1724,3609.0708,3602.8198,3633.1971,3613.5223,11590632100,179072813278.0,4.3499,0.001205
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-30,3613.5223,3607.0522,3586.7543,3624.0352,3594.3121,12260299500,193069647051.0,-19.2102,-0.005316
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-05-31,3594.3121,3599.8196,3579.9247,3614.6439,3579.9247,11246201900,180707602932.0,-14.3874,-0.004003
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-06-03,3579.9247,3577.3798,3567.8713,3600.6044,3588.7483,14105459100,222756928174.0,8.8236,0.002465
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-06-04,3588.7483,3583.8104,3580.2771,3622.5012,3615.6714,12454509600,195790966234.0,26.9231,0.007502
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-06-05,3615.6714,3610.3601,3594.1056,3623.3232,3594.7936,11090676600,182639598875.0,-20.8778,-0.005774
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-06-06,3594.7936,3602.1554,3584.171,3625.0109,3592.2454,13789351700,226764072639.0,-2.5482,-0.000709
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-06-07,3592.2454,3594.6335,3552.0853,3603.0698,3574.1143,13110302600,213001530098.0,-18.1311,-0.005047
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-06-11,3574.1143,3555.8186,3525.8945,3565.3113,3542.8771,13452230600,219282337214.0,-31.2372,-0.00874
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-06-12,3542.8771,3539.0947,3531.5657,3551.1706,3544.1225,12281372900,200722600631.0,1.2454,0.000352
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-06-13,3544.1225,3548.2162,3520.1802,3551.0771,3526.1306,12324546200,214792338449.0,-17.9919,-0.005077
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-06-14,3526.1306,3514.7998,3503.5233,3547.1473,3541.5331,17151694200,283768816845.0,15.4025,0.004368
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-06-17,3541.5331,3521.4365,3520.7381,3540.7932,3536.1986,13743343800,232293851894.0,-5.3345,-0.001506
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-06-18,3536.1986,3533.4875,3532.7845,3551.7085,3545.5902,12367183800,208824124156.0,9.3916,0.002656
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-06-19,3545.5902,3543.3599,3524.8449,3543.3599,3528.749,10664279700,184790298729.0,-16.8412,-0.00475
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-06-20,3528.749,3525.1687,3500.131,3533.9865,3503.2817,11161739600,186515776575.0,-25.4673,-0.007217
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-06-21,3503.2817,3496.3428,3473.8283,3505.5123,3495.6198,10918661500,182736735067.0,-7.6619,-0.002187
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-06-24,3495.6198,3473.6392,3471.2164,3505.7752,3476.8102,11799018400,195787549314.0,-18.8096,-0.005381
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-06-25,3476.8102,3475.1648,3440.6464,3483.2189,3457.9023,11844811800,190886336762.0,-18.9079,-0.005438
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-06-26,3457.9023,3451.5389,3442.2982,3487.3964,3480.2648,10589886100,171538111702.0,22.3625,0.006467
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-06-27,3480.2648,3467.2888,3452.5775,3471.1423,3454.1175,11491810100,174112508796.0,-26.1473,-0.007513
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-06-28,3454.1175,3443.6744,3443.6744,3484.678,3461.657,13540915300,205118806812.0,7.5395,0.002183
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-01,3461.657,3458.2636,3443.8086,3479.9548,3478.1827,12182977000,188018227775.0,16.5257,0.004774
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-02,3478.1827,3472.4527,3464.5237,3488.3189,3471.7857,12165012100,186104752422.0,-6.397,-0.001839
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-03,3471.7857,3471.5556,3454.9942,3478.7047,3463.4141,10385710800,163035359363.0,-8.3716,-0.002411
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-04,3463.4141,3468.2958,3444.928,3483.3098,3445.8128,10442990900,159477153570.0,-17.6013,-0.005082
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-05,3445.8128,3443.3588,3399.6693,3451.0386,3431.0605,11660965900,181416567403.0,-14.7523,-0.004281
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-08,3431.0605,3420.8033,3395.9123,3428.0418,3401.7604,11552821800,177559765828.0,-29.3001,-0.00854
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-09,3401.7604,3396.8044,3384.8086,3448.9279,3439.8111,13162944300,215048837820.0,38.0507,0.011186
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-10,3439.8111,3425.8818,3423.6483,3447.505,3428.9657,12720345600,198149476849.0,-10.8454,-0.003153
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-11,3428.9657,3451.0442,3438.118,3473.9837,3468.169,14589246600,237551298482.0,39.2033,0.011433
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-12,3468.169,3459.9564,3457.3633,3479.0958,3472.4014,13087458900,205055553856.0,4.2324,0.00122
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-15,3472.4014,3462.6113,3460.7915,3481.4613,3476.2467,11851708300,171584915380.0,3.8453,0.001107
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-16,3476.2467,3466.8523,3464.3655,3500.2943,3498.2827,12065901700,200456285078.0,22.036,0.006339
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-17,3498.2827,3494.209,3486.2229,3514.4753,3501.5836,13180206200,222830802528.0,3.3009,0.000944
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-18,3501.5836,3483.2975,3475.7236,3522.7995,3520.931,12376819900,215783795703.0,19.3474,0.005525
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-19,3520.931,3500.8052,3493.0734,3545.3383,3539.0156,13244797500,228065104129.0,18.0846,0.005136
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-22,3539.0156,3538.4012,3494.0143,3540.1874,3514.9249,13212633700,217457320404.0,-24.0907,-0.006807
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-23,3514.9249,3509.7887,3439.8779,3509.7887,3439.8779,12889766000,202857560169.0,-75.047,-0.021351
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-24,3439.8779,3432.3459,3408.4129,3451.4196,3418.1663,12703626300,184884499787.0,-21.7116,-0.006312
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-25,3418.1663,3404.611,3383.7991,3415.8557,3399.2716,13102224200,190131464835.0,-18.8947,-0.005528
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-26,3399.2716,3403.7084,3388.6601,3420.8201,3409.2931,12419555800,187853329478.0,10.0215,0.002948
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-29,3409.2931,3404.3663,3388.8444,3408.5024,3390.742,10978778600,166697103823.0,-18.5511,-0.005441
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-30,3390.742,3380.6893,3352.8043,3380.6893,3369.3821,10495216400,165442824490.0,-21.3599,-0.006299
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-07-31,3369.3821,3364.0268,3364.0268,3445.0042,3442.0844,17195917700,258249147336.0,72.7023,0.021577
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-01,3442.0844,3443.1397,3419.1872,3448.3361,3419.2666,13632346400,206038002518.0,-22.8178,-0.006629
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-02,3419.2666,3393.9167,3380.9645,3419.1023,3384.3919,11661525500,179671192428.0,-34.8747,-0.010199
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-05,3384.3919,3362.1117,3343.3205,3409.0314,3343.3205,14281251600,223631266563.0,-41.0714,-0.012136
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-06,3343.3205,3367.3517,3318.6251,3376.7956,3342.9789,11934027900,181724693848.0,-0.3416,-0.000102
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-07,3342.9789,3338.5909,3329.9658,3362.3839,3341.489,9508437700,145078975326.0,-1.4899,-0.000446
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-08,3341.489,3332.4281,3320.8432,3364.7855,3342.9369,9249569500,149482926226.0,1.4479,0.000433
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-09,3342.9369,3358.128,3331.6274,3366.6688,3331.6274,9151162600,142852166559.0,-11.3095,-0.003383
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-12,3331.6274,3327.5561,3319.8908,3338.0771,3325.8645,7993875400,117544892726.0,-5.7629,-0.00173
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-13,3325.8645,3328.0138,3310.1909,3335.014,3334.3903,8448967900,125259155343.0,8.5258,0.002563
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-14,3334.3903,3332.7866,3309.1,3332.7866,3309.2389,7874240700,118181952004.0,-25.1514,-0.007543
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-15,3309.2389,3301.4455,3297.9711,3356.7644,3341.953,10476639900,149249335426.0,32.7141,0.009886
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-16,3341.953,3342.0346,3335.6239,3356.9071,3345.634,9651908300,135885323083.0,3.681,0.001101
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-19,3345.634,3344.2614,3343.7116,3375.9621,3356.9677,10557111000,143421671337.0,11.3337,0.003388
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-20,3356.9677,3361.6394,3321.6397,3362.3338,3332.7034,10166833100,137910585092.0,-24.2643,-0.007228
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-21,3332.7034,3322.9134,3307.9917,3339.443,3321.635,8995475100,130005992563.0,-11.0684,-0.003321
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-22,3321.635,3322.8723,3305.2453,3327.6962,3313.1357,10036650400,147702791561.0,-8.4993,-0.002559
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-23,3313.1357,3305.9307,3305.6403,3336.2414,3327.1905,8952577400,132680886500.0,14.0548,0.004242
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-26,3327.1905,3330.7184,3311.5701,3336.5271,3324.2231,9399077200,139070603958.0,-2.9674,-0.000892
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-27,3324.2231,3315.686,3299.5635,3320.5667,3305.3338,9580815700,129755962864.0,-18.8893,-0.005682
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-28,3305.3338,3298.9089,3274.5881,3305.3496,3286.4956,9269665000,135982310965.0,-18.8382,-0.005699
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-29,3286.4956,3273.541,3269.5288,3290.7857,3277.6812,13070233300,174340106393.0,-8.8144,-0.002682
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-08-30,3277.6812,3273.7532,3273.6496,3351.6254,3321.4323,18869544300,268376041211.0,43.7511,0.013348
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-09-02,3321.4323,3307.5432,3264.7565,3307.7627,3265.011,14761235300,194409996348.0,-56.4213,-0.016987
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-09-03,3265.011,3261.741,3261.1877,3281.5935,3273.4282,12289730600,155089488535.0,8.4172,0.002578
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-09-04,3273.4282,3253.898,3249.9809,3272.9861,3252.1649,10483248200,140070063077.0,-21.2633,-0.006496
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-09-05,3252.1649,3252.96,3247.1725,3266.882,3257.7578,9710945000,134618198894.0,5.5929,0.00172
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-09-06,3257.7578,3261.1542,3231.0685,3274.8144,3231.3457,8840041700,121541545906.0,-26.4121,-0.008107
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-09-09,3231.3457,3214.7996,3180.9277,3222.9278,3192.9516,10867306900,146516054460.0,-38.3941,-0.011882
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-09-10,3192.9516,3193.4557,3171.7932,3205.0972,3195.7552,9729007800,133610476132.0,2.8036,0.000878
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-09-11,3195.7552,3187.0508,3174.0343,3197.3363,3186.1299,10248211000,141513837135.0,-9.6253,-0.003012
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-09-12,3186.1299,3189.4271,3171.8775,3201.5544,3172.4747,9286865700,136387244637.0,-13.6552,-0.004286
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-09-13,3172.4747,3174.0344,3159.247,3188.9145,3159.247,8833667700,137448911397.0,-13.2277,-0.00417
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2024-09-18,3159.247,3158.8179,3145.7908,3179.9012,3171.0102,8472281400,123452147969.0,11.7632,0.003723
