unit,ticker,barTime,closePrice,dataDate,highPrice,lowPrice,openPrice,shortNM,totalValue,totalVolume,vwap,tradeDate
30,399300,14:30,3947.8516,2024-10-14,3958.6401,3932.5603,3956.4755,沪深300,34706945687.1,1934054600,3943.1061,20241014
30,399300,15:00,3961.3424,2024-10-14,3962.2483,3942.7147,3947.3244,沪深300,51493017936.1,2720464400,3953.0439,20241014
30,399300,10:00,3944.9688,2024-10-15,3952.7965,3905.2325,3942.5342,沪深300,120213481831.0,6903667700,3936.1921,20241015
30,399300,10:30,3949.8091,2024-10-15,3967.8712,3940.4203,3945.4463,沪深300,70161717586.6,3597770700,3953.6877,20241015
30,399300,11:00,3935.4041,2024-10-15,3954.2559,3928.5486,3949.0476,沪深300,42962422870.7,2431580500,3940.237,20241015
30,399300,11:30,3942.6841,2024-10-15,3947.0044,3923.614,3935.7564,沪深300,28084445585.5,1644811100,3934.944,20241015
30,399300,13:30,3908.3026,2024-10-15,3942.8417,3908.1605,3942.6968,沪深300,38023761309.7,2196166100,3923.4214,20241015
30,399300,14:00,3904.5768,2024-10-15,3914.9572,3901.1489,3907.6624,沪深300,31263714541.5,1766191100,3906.9624,20241015
30,399300,14:30,3879.8721,2024-10-15,3906.4014,3876.0158,3904.7829,沪深300,42769638979.6,2330504300,3888.5349,20241015
30,399300,15:00,3855.9949,2024-10-15,3890.8296,3855.9949,3880.2928,沪深300,57249101620.1,3153219200,3871.4074,20241015
30,399300,10:00,3852.1358,2024-10-16,3852.1358,3805.0868,3806.1373,沪深300,105797084950.0,6201019200,3834.3192,20241016
30,399300,10:30,3808.6,2024-10-16,3856.3031,3806.5295,3853.4956,沪深300,52998636040.8,2881635200,3824.844,20241016
30,399300,11:00,3842.4088,2024-10-16,3844.4384,3806.4896,3808.7256,沪深300,37517312435.6,2188902100,3828.2103,20241016
30,399300,11:30,3846.5649,2024-10-16,3877.7483,3835.9463,3842.5212,沪深300,46179730031.1,2654141600,3855.8256,20241016
30,399300,13:30,3836.4765,2024-10-16,3866.8595,3829.6111,3847.208,沪深300,30450004535.0,1821154600,3843.3567,20241016
30,399300,14:00,3832.104,2024-10-16,3840.0906,3823.7217,3836.4113,沪深300,25348552205.3,1575248300,3830.5573,20241016
30,399300,14:30,3832.2839,2024-10-16,3832.2839,3812.1169,3831.8851,沪深300,32886127219.9,1913996600,3820.3763,20241016
30,399300,15:00,3831.589,2024-10-16,3846.3238,3824.0994,3832.2518,沪深300,42354507432.3,2436872700,3835.1069,20241016
30,399300,10:00,3870.702,2024-10-17,3873.8513,3841.6192,3853.841,沪深300,98005577777.0,5563053300,3857.7289,20241017
30,399300,10:30,3836.8655,2024-10-17,3882.0733,3829.6498,3869.4767,沪深300,59071186291.9,3392208700,3856.8927,20241017
30,399300,11:00,3840.7306,2024-10-17,3842.0433,3819.7563,3836.9848,沪深300,34677559729.7,2088949000,3834.1932,20241017
30,399300,11:30,3834.7295,2024-10-17,3849.6222,3825.6776,3840.6649,沪深300,23569046498.6,1452710700,3834.046,20241017
30,399300,13:30,3834.245,2024-10-17,3846.992,3828.9082,3835.0183,沪深300,34428151728.1,1919969300,3837.3717,20241017
30,399300,14:00,3831.0509,2024-10-17,3837.4181,3822.4647,3833.4307,沪深300,29192417792.4,1596310300,3831.1551,20241017
30,399300,14:30,3797.4087,2024-10-17,3831.2969,3793.3414,3830.8946,沪深300,40077646231.1,2346819400,3814.5201,20241017
30,399300,15:00,3788.2217,2024-10-17,3808.2699,3787.7498,3798.4421,沪深300,47503542635.0,2712308500,3797.4787,20241017
30,399300,10:00,3774.7096,2024-10-18,3798.9671,3774.7096,3780.3143,沪深300,88599651811.3,4925424500,3787.6361,20241018
30,399300,10:30,3792.3742,2024-10-18,3792.3742,3765.1615,3774.5775,沪深300,57279513580.5,3329751900,3777.7131,20241018
30,399300,11:00,3818.0093,2024-10-18,3844.7071,3791.4617,3793.1198,沪深300,79343761130.1,3866866200,3820.9469,20241018
30,399300,11:30,3817.8019,2024-10-18,3823.1358,3806.5875,3816.8375,沪深300,28236264245.4,1439629800,3813.2355,20241018
30,399300,13:30,3880.0018,2024-10-18,3910.401,3819.4815,3819.4815,沪深300,108379340874.0,4812332600,3869.5542,20241018
30,399300,14:00,3926.7264,2024-10-18,3927.6965,3871.8261,3879.7182,沪深300,70364205913.7,3258818000,3893.9304,20241018
30,399300,14:30,3954.8033,2024-10-18,3957.1041,3909.3516,3926.0489,沪深300,77741556851.3,3915006300,3934.3238,20241018
30,399300,15:00,3925.234,2024-10-18,3998.214,3921.7257,3954.6369,沪深300,108264321959.0,5604921600,3961.6301,20241018
30,399300,10:00,3901.8476,2024-10-21,3955.9913,3896.165,3946.9016,沪深300,196559336877.0,9124723100,3923.619,20241021
30,399300,10:30,3952.9038,2024-10-21,3955.1409,3901.2084,3901.5576,沪深300,81476643413.7,4090432600,3932.8034,20241021
30,399300,11:00,3934.0238,2024-10-21,3963.2892,3929.4974,3952.3365,沪深300,58099019584.7,2992503000,3944.3097,20241021
30,399300,11:30,3958.6852,2024-10-21,3962.3537,3928.7134,3933.8635,沪深300,46482478131.1,2087693300,3946.1164,20241021
30,399300,13:30,3938.9967,2024-10-21,3979.2638,3938.0305,3960.0362,沪深300,71562305363.1,3487147200,3959.9747,20241021
30,399300,14:00,3925.5409,2024-10-21,3951.1532,3925.4204,3938.8186,沪深300,42906646007.0,2132200400,3941.5141,20241021
30,399300,14:30,3931.1602,2024-10-21,3941.2283,3920.6703,3925.2479,沪深300,40971965621.8,2091581500,3930.5567,20241021
30,399300,15:00,3935.1974,2024-10-21,3941.2544,3927.8047,3930.6813,沪深300,54186912831.0,2776363300,3933.7908,20241021
30,399300,10:00,3945.2691,2024-10-22,3954.6663,3917.5218,3923.7443,沪深300,126913626705.0,6128438600,3940.955,20241022
30,399300,10:30,3950.3177,2024-10-22,3958.6602,3939.2157,3945.1774,沪深300,61772900001.2,3045068900,3948.8671,20241022
30,399300,11:00,3936.749,2024-10-22,3955.7159,3928.1773,3951.1136,沪深300,40016508256.5,2034719200,3938.9289,20241022
30,399300,11:30,3953.7933,2024-10-22,3953.7948,3936.3435,3937.0938,沪深300,30985159676.8,1760319800,3945.0108,20241022
30,399300,13:30,3944.4818,2024-10-22,3965.9084,3939.5921,3954.0247,沪深300,48613790346.2,2523310500,3947.0609,20241022
30,399300,14:00,3937.3598,2024-10-22,3951.6672,3922.8101,3944.3719,沪深300,44762734678.8,2207409900,3938.1066,20241022
30,399300,14:30,3960.0794,2024-10-22,3960.0794,3934.4731,3937.4467,沪深300,36503566996.6,1889030800,3943.7902,20241022
30,399300,15:00,3957.7755,2024-10-22,3960.9349,3943.5435,3959.9247,沪深300,50350374312.4,2610167100,3950.0957,20241022
30,399300,10:00,3955.7755,2024-10-23,3959.5172,3939.0986,3955.3191,沪深300,101198330498.0,5549803700,3950.3458,20241023
30,399300,10:30,3969.7835,2024-10-23,3982.5316,3950.7849,3955.9217,沪深300,70983674992.6,3731995200,3967.0158,20241023
30,399300,11:00,3968.1919,2024-10-23,3981.6438,3964.1915,3969.2461,沪深300,43006541440.1,2155334700,3969.8898,20241023
30,399300,11:30,3980.3178,2024-10-23,3986.2388,3965.8656,3968.1116,沪深300,32205441462.1,1706331200,3974.6086,20241023
30,399300,13:30,3991.7188,2024-10-23,4012.1795,3980.5518,3981.6183,沪深300,79453598671.6,4046355000,3997.5021,20241023
30,399300,14:00,3988.4576,2024-10-23,4000.7953,3981.5344,3991.8936,沪深300,43350276201.8,2279871100,3990.0625,20241023
30,399300,14:30,3981.5037,2024-10-23,3988.5375,3962.2433,3988.4079,沪深300,46891081056.8,2430959800,3975.4524,20241023
30,399300,15:00,3973.2089,2024-10-23,3982.0439,3961.1435,3981.6576,沪深300,49114219126.1,2542672800,3970.312,20241023
30,399300,10:00,3937.5645,2024-10-24,3957.9832,3933.8994,3950.8987,沪深300,104310798284.0,5506993500,3943.7158,20241024
30,399300,10:30,3944.409,2024-10-24,3949.0108,3931.1404,3937.5108,沪深300,53341729671.6,2523116900,3939.9815,20241024
30,399300,11:00,3938.8283,2024-10-24,3951.1115,3932.6194,3944.0885,沪深300,36664598837.7,1684659100,3942.3343,20241024
30,399300,11:30,3941.5894,2024-10-24,3945.9655,3934.0387,3938.739,沪深300,23655327523.7,1129778200,3939.7602,20241024
30,399300,13:30,3922.1692,2024-10-24,3942.0773,3919.3358,3941.3008,沪深300,32453331741.6,1704075700,3931.0995,20241024
30,399300,14:00,3917.855,2024-10-24,3926.5045,3914.0887,3921.8702,沪深300,26052591545.7,1476149500,3921.8981,20241024
30,399300,14:30,3927.9455,2024-10-24,3934.9689,3917.312,3918.108,沪深300,26567629290.2,1480179000,3926.8233,20241024
30,399300,15:00,3928.8334,2024-10-24,3929.759,3923.4837,3927.7151,沪深300,34214653831.6,1802632300,3927.4643,20241024
30,399300,10:00,3932.7991,2024-10-25,3943.3609,3924.521,3931.3205,沪深300,90593518025.9,4571597400,3934.1721,20241025
30,399300,10:30,3940.7627,2024-10-25,3952.0133,3921.9396,3932.9919,沪深300,57234194007.3,3002779300,3936.855,20241025
30,399300,11:00,3949.922,2024-10-25,3955.2921,3932.6758,3940.4367,沪深300,45864588552.2,2291723800,3940.5466,20241025
30,399300,11:30,3970.5705,2024-10-25,3971.3797,3943.4422,3949.9772,沪深300,47663605767.9,2513845700,3954.7528,20241025
30,399300,13:30,3972.4661,2024-10-25,3992.8918,3966.0654,3972.3549,沪深300,64374936107.2,3073854000,3976.0476,20241025
30,399300,14:00,3962.8552,2024-10-25,3975.2066,3955.4055,3972.8144,沪深300,31500085552.5,1680469000,3962.0107,20241025
30,399300,14:30,3951.0029,2024-10-25,3962.7166,3945.1053,3962.6381,沪深300,30865041724.0,1632780500,3951.6214,20241025
30,399300,15:00,3956.421,2024-10-25,3959.2837,3950.0244,3951.1307,沪深300,42156534239.7,2209150600,3954.6908,20241025
30,399300,10:00,3934.4376,2024-10-28,3952.1244,3917.2042,3953.1063,沪深300,122326310190.0,6836457400,3929.1773,20241028
30,399300,10:30,3950.1525,2024-10-28,3962.1031,3933.2467,3934.4599,沪深300,61869604557.6,3095592100,3950.3984,20241028
30,399300,11:00,3952.952,2024-10-28,3954.2962,3944.4033,3950.3556,沪深300,35381249592.1,2018720300,3949.6339,20241028
30,399300,11:30,3947.817,2024-10-28,3953.1569,3936.2243,3952.7755,沪深300,29748841919.6,1725975000,3944.5828,20241028
30,399300,13:30,3945.6154,2024-10-28,3948.5088,3938.668,3948.1199,沪深300,32192260862.8,1867464100,3943.5766,20241028
30,399300,14:00,3947.9786,2024-10-28,3958.4053,3944.5019,3945.751,沪深300,29582227278.9,1616837900,3948.7748,20241028
30,399300,14:30,3954.8169,2024-10-28,3956.4317,3943.4679,3948.025,沪深300,28573467108.3,1597508700,3950.0972,20241028
30,399300,15:00,3964.1569,2024-10-28,3964.1569,3949.9016,3954.4897,沪深300,46732203070.8,2633515200,3955.4438,20241028
30,399300,10:00,3963.6513,2024-10-29,3991.3091,3956.5121,3970.008,沪深300,128284193192.0,6698479400,3968.8239,20241029
30,399300,10:30,3970.5908,2024-10-29,3973.0648,3954.109,3963.6916,沪深300,62908356862.7,2972280800,3962.999,20241029
30,399300,11:00,3963.7325,2024-10-29,3976.2668,3963.7315,3971.1333,沪深300,48211293912.6,2069847300,3970.5761,20241029
30,399300,11:30,3940.2254,2024-10-29,3965.4415,3939.6618,3963.9675,沪深300,37093589771.3,1891569000,3956.1038,20241029
30,399300,13:30,3933.7503,2024-10-29,3940.3176,3927.3015,3939.5158,沪深300,45199154813.7,2447422800,3934.5303,20241029
30,399300,14:00,3932.0053,2024-10-29,3943.6813,3926.2736,3933.4155,沪深300,32671663992.4,1695578300,3935.4914,20241029
30,399300,14:30,3932.6484,2024-10-29,3937.425,3924.8601,3931.9198,沪深300,28937655915.2,1557034200,3930.6487,20241029
30,399300,15:00,3924.649,2024-10-29,3935.4307,3921.5795,3932.5278,沪深300,43224606852.2,2227353800,3927.8995,20241029
30,399300,10:00,3920.3416,2024-10-30,3926.0581,3905.1483,3904.1595,沪深300,98675794673.2,5520000100,3918.1468,20241030
30,399300,10:30,3908.3464,2024-10-30,3923.213,3906.0768,3920.1319,沪深300,48935229801.2,2724056200,3916.6282,20241030
30,399300,11:00,3910.5787,2024-10-30,3913.3526,3899.7414,3908.4042,沪深300,41088288005.4,2940907600,3906.8413,20241030
30,399300,11:30,3881.8295,2024-10-30,3912.9479,3881.5684,3910.2741,沪深300,36874387535.0,1976119500,3900.0316,20241030
30,399300,13:30,3868.9716,2024-10-30,3881.4415,3864.3051,3881.3476,沪深300,49558972758.8,2739372600,3872.9774,20241030
30,399300,14:00,3877.0641,2024-10-30,3883.3272,3867.8582,3868.4093,沪深300,30745303261.9,1758148200,3873.4851,20241030
30,399300,14:30,3887.5022,2024-10-30,3888.5886,3867.3785,3877.1922,沪深300,32311332668.0,1767453300,3875.5103,20241030
30,399300,15:00,3889.4487,2024-10-30,3900.4507,3884.0297,3887.7925,沪深300,44088553092.3,2383038700,3890.3879,20241030
30,399300,10:00,3866.3257,2024-10-31,3890.6849,3859.1079,3888.4229,沪深300,130864361564.0,8319772700,3870.9295,20241031
30,399300,10:30,3893.2715,2024-10-31,3901.2027,3866.45,3866.45,沪深300,84310203486.0,4663196800,3889.5297,20241031
30,399300,11:00,3904.6804,2024-10-31,3923.8997,3893.2409,3893.3268,沪深300,69342317961.6,3924330100,3908.7481,20241031
30,399300,11:30,3897.8968,2024-10-31,3919.632,3894.5883,3904.9951,沪深300,44597951966.2,2923280500,3908.2159,20241031
30,399300,13:30,3885.6174,2024-10-31,3901.543,3877.9583,3899.0273,沪深300,47681699869.4,2870858000,3885.8741,20241031
30,399300,14:00,3886.8786,2024-10-31,3887.9791,3870.2953,3885.2867,沪深300,39099449070.5,2165221400,3882.3315,20241031
30,399300,14:30,3903.2298,2024-10-31,3905.0699,3885.4505,3887.6862,沪深300,40745859996.8,1945470200,3895.4785,20241031
30,399300,15:00,3891.0396,2024-10-31,3903.0569,3882.0255,3903.0569,沪深300,55053406006.2,2916933100,3891.4256,20241031
30,399300,10:00,3920.2238,2024-11-01,3923.3904,3879.9588,3882.4579,沪深300,150230202300.0,10608408600,3900.9523,20241101
30,399300,10:30,3914.2395,2024-11-01,3920.6013,3880.3418,3920.6013,沪深300,85816248499.3,5744503500,3902.3829,20241101
30,399300,11:00,3927.4736,2024-11-01,3933.2204,3910.0523,3916.5341,沪深300,54793954125.9,3402419700,3923.3972,20241101
30,399300,11:30,3924.9587,2024-11-01,3927.4339,3911.3994,3927.4339,沪深300,30810164835.3,1744258300,3920.4078,20241101
30,399300,13:30,3910.1366,2024-11-01,3932.086,3908.8488,3925.5545,沪深300,41387601806.7,2423539900,3918.9407,20241101
30,399300,14:00,3912.5846,2024-11-01,3915.9449,3900.3206,3910.2792,沪深300,30670831844.0,1769073600,3907.1146,20241101
30,399300,14:30,3904.7961,2024-11-01,3912.584,3896.2212,3912.4039,沪深300,29207219802.5,1746436500,3904.6761,20241101
30,399300,15:00,3890.0203,2024-11-01,3907.6799,3890.0203,3905.2482,沪深300,48832175119.5,2913831900,3897.2416,20241101
30,399300,10:00,3904.1443,2024-11-04,3913.6607,3891.2109,3897.7144,沪深300,116361567180.0,7516787300,3904.1741,20241104
30,399300,10:30,3910.0501,2024-11-04,3920.3311,3904.0381,3904.0381,沪深300,58529687370.6,3326609500,3911.7337,20241104
30,399300,11:00,3912.6258,2024-11-04,3912.6258,3902.4785,3909.7825,沪深300,34642500984.6,1933908900,3907.1498,20241104
30,399300,11:30,3918.189,2024-11-04,3918.8739,3905.0057,3913.0283,沪深300,26844450394.3,1489492300,3913.1051,20241104
30,399300,13:30,3906.6754,2024-11-04,3918.8452,3905.6141,3918.6057,沪深300,32035722720.2,1914154000,3910.3814,20241104
30,399300,14:00,3916.5777,2024-11-04,3916.8903,3906.3941,3906.7727,沪深300,22410772346.9,1427718200,3909.8655,20241104
30,399300,14:30,3923.2445,2024-11-04,3926.7553,3913.3682,3916.435,沪深300,29250118835.0,1747475200,3920.7567,20241104
30,399300,15:00,3944.7619,2024-11-04,3944.7619,3922.8617,3923.1214,沪深300,57478316864.8,3179707700,3933.1337,20241104
30,399300,10:00,3967.2115,2024-11-05,3971.669,3925.4138,3937.6228,沪深300,127358490104.0,7566380900,3945.77,20241105
30,399300,10:30,4001.5925,2024-11-05,4022.5187,3966.5247,3967.3891,沪深300,108141614800.0,5614641500,3994.3475,20241105
30,399300,11:00,3991.0591,2024-11-05,4002.094,3984.4851,4001.9374,沪深300,56219998752.9,3081230600,3995.5393,20241105
30,399300,11:30,4023.2443,2024-11-05,4023.9877,3989.9006,3991.3773,沪深300,45365090303.9,2929036200,4004.7261,20241105
30,399300,13:30,4025.4294,2024-11-05,4041.5275,4024.1392,4024.1392,沪深300,77891006929.6,3859553600,4033.6376,20241105
30,399300,14:00,4031.259,2024-11-05,4038.6207,4022.3532,4025.3922,沪深300,49083234437.2,2516270000,4032.7099,20241105
30,399300,14:30,4037.2505,2024-11-05,4037.7742,4015.7277,4031.525,沪深300,46476399420.4,2475631900,4027.2874,20241105
30,399300,15:00,4044.5725,2024-11-05,4046.6977,4034.8733,4037.2052,沪深300,67330236945.1,3465232000,4040.4147,20241105
30,399300,10:00,4055.6221,2024-11-06,4058.8604,4026.0282,4051.2891,沪深300,180753475110.0,9758157500,4048.7497,20241106
30,399300,10:30,4069.47,2024-11-06,4091.7031,4055.7807,4055.7807,沪深300,105015858581.0,5247449300,4073.5605,20241106
30,399300,11:00,4057.9394,2024-11-06,4069.5553,4047.225,4069.5553,沪深300,53866692641.0,3062425000,4059.5546,20241106
30,399300,11:30,4043.7228,2024-11-06,4057.9084,4013.5642,4057.9084,沪深300,68826038581.4,3777210700,4032.418,20241106
30,399300,13:30,4021.1286,2024-11-06,4043.6667,4020.7649,4043.6667,沪深300,57006363867.4,2650108200,4031.8657,20241106
30,399300,14:00,4052.7659,2024-11-06,4058.9714,4021.3025,4021.3025,沪深300,47629090145.9,2572399800,4043.957,20241106
30,399300,14:30,4035.276,2024-11-06,4057.4528,4034.5611,4052.3028,沪深300,39910081344.9,2157978800,4049.6063,20241106
30,399300,15:00,4024.2831,2024-11-06,4035.4527,4002.5027,4034.9976,沪深300,80253519001.4,3986007100,4020.8363,20241106
30,399300,10:00,4026.0597,2024-11-07,4034.7254,3984.6652,3987.2665,沪深300,164077016640.0,8334361400,4016.7883,20241107
30,399300,10:30,4030.3735,2024-11-07,4053.3389,4026.872,4026.872,沪深300,81595911310.8,4076495800,4042.1121,20241107
30,399300,11:00,4051.6812,2024-11-07,4053.4451,4027.1321,4030.2649,沪深300,51423767455.2,2874413100,4039.3405,20241107
30,399300,11:30,4052.3784,2024-11-07,4057.1091,4045.3845,4051.7266,沪深300,38729788299.8,2427951100,4050.0629,20241107
30,399300,13:30,4059.7694,2024-11-07,4076.3005,4053.0603,4053.4519,沪深300,61581437973.3,3458233300,4066.495,20241107
30,399300,14:00,4108.313,2024-11-07,4108.313,4060.3333,4060.5063,沪深300,75930507420.6,3918979300,4079.7035,20241107
30,399300,14:30,4111.8164,2024-11-07,4118.1458,4093.5338,4108.1503,沪深300,76977655635.5,3764530000,4108.1282,20241107
30,399300,15:00,4145.6952,2024-11-07,4146.151,4110.9777,4111.4351,沪深300,102837234701.0,5015958300,4130.9142,20241107
30,399300,10:00,4156.9576,2024-11-08,4200.908,4140.5791,4192.0794,沪深300,240247077829.0,11172617500,4164.6651,20241108
30,399300,10:30,4153.6474,2024-11-08,4170.015,4147.4722,4157.3788,沪深300,88839783574.5,4750290900,4159.2195,20241108
30,399300,11:00,4140.8943,2024-11-08,4162.7687,4124.581,4153.418,沪深300,83976349112.4,3954797100,4143.0018,20241108
30,399300,11:30,4113.5983,2024-11-08,4146.0756,4111.9764,4140.2518,沪深300,58926461139.5,2949474200,4129.4254,20241108
30,399300,13:30,4134.8991,2024-11-08,4140.8365,4104.9572,4113.7261,沪深300,55288556157.1,2633375700,4121.3615,20241108
30,399300,14:00,4126.1493,2024-11-08,4144.3742,4124.7811,4134.9259,沪深300,39605224059.5,1888176200,4136.0407,20241108
30,399300,14:30,4107.6881,2024-11-08,4127.9048,4103.3627,4125.9949,沪深300,47339613940.9,2328691100,4118.9322,20241108
30,399300,15:00,4104.047,2024-11-08,4117.5661,4094.1631,4108.1167,沪深300,65796396376.3,3173968500,4104.5048,20241108
30,399300,10:00,4081.5752,2024-11-11,4092.0545,4063.2234,4066.9336,沪深300,182971092447.0,8022974400,4082.2089,20241111
30,399300,10:30,4057.3834,2024-11-11,4099.3066,4054.6863,4082.7606,沪深300,90732364660.8,4268325800,4078.4073,20241111
30,399300,11:00,4077.8623,2024-11-11,4079.838,4048.039,4057.8208,沪深300,62120652852.0,2921567700,4064.9307,20241111
30,399300,11:30,4098.4661,2024-11-11,4098.5022,4077.9864,4077.9864,沪深300,47116917850.6,2453875900,4086.8266,20241111
30,399300,13:30,4115.567,2024-11-11,4117.9382,4094.8649,4100.0116,沪深300,70045457515.8,3149731900,4106.0132,20241111
30,399300,14:00,4110.5849,2024-11-11,4120.6331,4103.8498,4115.5174,沪深300,53349566342.2,2391659200,4113.006,20241111
30,399300,14:30,4114.9028,2024-11-11,4114.9028,4097.8494,4109.9289,沪深300,46133347877.3,2277449300,4107.8179,20241111
30,399300,15:00,4131.1312,2024-11-11,4132.5111,4113.7704,4115.1579,沪深300,66720744141.1,3198848800,4123.5893,20241111
30,399300,10:00,4169.3753,2024-11-12,4181.7096,4124.4614,4133.3528,沪深300,209053401550.0,8824161100,4160.6007,20241112
30,399300,10:30,4142.0854,2024-11-12,4169.5915,4142.0854,4169.5915,沪深300,85166087087.5,3575583200,4153.3316,20241112
30,399300,11:00,4131.8022,2024-11-12,4144.1175,4129.2781,4142.3301,沪深300,55964757423.5,2410704300,4136.6863,20241112
30,399300,11:30,4147.8686,2024-11-12,4147.8686,4122.0702,4131.6745,沪深300,43699588973.5,2012228400,4135.0319,20241112
30,399300,13:30,4113.7956,2024-11-12,4149.3275,4113.4717,4148.6585,沪深300,59464975143.7,2731528300,4131.1822,20241112
30,399300,14:00,4107.7231,2024-11-12,4121.8334,4097.0103,4114.1155,沪深300,57907000302.4,2906516800,4108.6347,20241112
30,399300,14:30,4078.3916,2024-11-12,4107.3654,4074.5025,4107.3654,沪深300,65029915165.1,3226734100,4090.2322,20241112
30,399300,15:00,4085.743,2024-11-12,4088.7348,4060.7936,4078.6624,沪深300,78016548345.7,3860042200,4074.6337,20241112
30,399300,10:00,4084.0255,2024-11-13,4096.1893,4062.5132,4059.5898,沪深300,139782081599.0,6443319400,4082.2763,20241113
30,399300,10:30,4072.984,2024-11-13,4102.6994,4072.2655,4083.8133,沪深300,91120099705.4,4813409900,4086.1479,20241113
30,399300,11:00,4091.4664,2024-11-13,4091.4664,4063.1204,4072.7377,沪深300,54616075800.8,2862108700,4076.1706,20241113
30,399300,11:30,4088.5965,2024-11-13,4099.4856,4084.3129,4091.0297,沪深300,39036251492.6,1720407000,4092.5436,20241113
30,399300,13:30,4079.8251,2024-11-13,4092.0997,4077.3904,4088.6718,沪深300,36348753825.2,1672754100,4083.2173,20241113
30,399300,14:00,4097.5561,2024-11-13,4099.471,4074.8697,4080.062,沪深300,35979271182.2,1708169300,4085.2561,20241113
30,399300,14:30,4101.9591,2024-11-13,4121.0735,4097.3683,4097.3683,沪深300,55854334115.2,2241804900,4108.3737,20241113
30,399300,15:00,4110.8901,2024-11-13,4113.1666,4096.5342,4101.8535,沪深300,56259677645.5,2418296500,4107.413,20241113
30,399300,10:00,4106.101,2024-11-14,4118.1686,4091.5996,4101.2228,沪深300,130442447929.0,6142508100,4105.7689,20241114
30,399300,10:30,4096.7772,2024-11-14,4107.7419,4092.5018,4106.6488,沪深300,62223579541.7,3259162600,4101.4658,20241114
30,399300,11:00,4096.0646,2024-11-14,4104.1636,4086.8171,4097.0061,沪深300,46627485216.1,2473670500,4094.6808,20241114
30,399300,11:30,4098.3473,2024-11-14,4112.2918,4095.5491,4096.0745,沪深300,31410139401.1,1503931500,4102.0178,20241114
30,399300,13:30,4077.8009,2024-11-14,4098.446,4077.8009,4098.446,沪深300,37923975241.4,1955521000,4083.9223,20241114
30,399300,14:00,4077.9742,2024-11-14,4086.4024,4072.4604,4077.7824,沪深300,33689200607.8,1629980900,4079.0184,20241114
30,399300,14:30,4064.5884,2024-11-14,4078.1445,4055.199,4078.1445,沪深300,48625728135.1,2452454500,4067.8779,20241114
30,399300,15:00,4039.6191,2024-11-14,4066.5876,4034.9441,4065.22,沪深300,69193898902.4,3395140400,4050.314,20241114
30,399300,10:00,4019.7234,2024-11-15,4045.8978,4003.1812,4025.6482,沪深300,126683642883.0,6065593600,4022.507,20241115
30,399300,10:30,4035.2811,2024-11-15,4049.071,4019.7786,4019.7786,沪深300,59238456714.3,3033271200,4038.2682,20241115
30,399300,11:00,4042.7508,2024-11-15,4042.7508,4023.1369,4035.4948,沪深300,38548296932.1,2051440200,4032.8485,20241115
30,399300,11:30,4023.0922,2024-11-15,4042.9297,4013.4704,4042.3188,沪深300,38590217537.7,2016600500,4024.4786,20241115
30,399300,13:30,4040.9919,2024-11-15,4045.8139,4019.1948,4023.0443,沪深300,41281719453.2,2482906800,4032.6048,20241115
30,399300,14:00,4022.7748,2024-11-15,4045.0718,4021.9692,4041.1137,沪深300,42168801471.1,2611558400,4029.9178,20241115
30,399300,14:30,3994.5877,2024-11-15,4023.0107,3994.5877,4023.0107,沪深300,50227286362.6,2497090200,4007.8412,20241115
30,399300,15:00,3968.8308,2024-11-15,4006.5586,3968.8308,3994.518,沪深300,74430496449.1,3842736000,3986.9744,20241115
30,399300,10:00,3980.0258,2024-11-18,3995.1569,3949.5428,3982.1036,沪深300,153553038497.0,10327146200,3975.8227,20241118
30,399300,10:30,4020.7981,2024-11-18,4034.0596,3971.0757,3979.9127,沪深300,85585957485.9,5661595000,4007.7733,20241118
30,399300,11:00,4012.1558,2024-11-18,4029.3173,4005.9573,4020.5677,沪深300,38812144146.5,2816159100,4014.8692,20241118
30,399300,11:30,4011.8005,2024-11-18,4012.3455,3997.6997,4011.8306,沪深300,25728729320.7,1763477700,4006.2246,20241118
30,399300,13:30,3995.8371,2024-11-18,4012.641,3994.5957,4011.9948,沪深300,27980511149.9,1921216000,4001.2223,20241118
30,399300,14:00,3965.9495,2024-11-18,3996.0239,3965.9495,3996.0239,沪深300,36000956649.4,2069548400,3977.0702,20241118
30,399300,14:30,3955.444,2024-11-18,3969.5137,3938.9044,3965.5263,沪深300,47763731352.4,2687328200,3955.0684,20241118
30,399300,15:00,3950.3806,2024-11-18,3960.3844,3931.1872,3955.3539,沪深300,52791316579.0,3127913600,3943.6967,20241118
30,399300,10:00,3956.7842,2024-11-19,3968.6086,3950.4448,3954.6038,沪深300,103071584666.0,7097993100,3960.4316,20241119
30,399300,10:30,3935.9667,2024-11-19,3963.2393,3935.9447,3957.6665,沪深300,50399027905.1,3519209500,3945.6023,20241119
30,399300,11:00,3943.1799,2024-11-19,3943.7675,3928.6906,3936.2586,沪深300,32776540583.4,2024848500,3937.2543,20241119
30,399300,11:30,3933.5923,2024-11-19,3950.0921,3930.56,3942.7911,沪深300,21256555898.7,1356467300,3938.3154,20241119
30,399300,13:30,3924.601,2024-11-19,3933.4668,3921.4094,3933.191,沪深300,27385460015.9,1723142200,3926.1243,20241119
30,399300,14:00,3922.1905,2024-11-19,3924.4406,3896.7493,3924.4406,沪深300,36195135524.5,2029753500,3910.2338,20241119
30,399300,14:30,3969.6466,2024-11-19,3970.1918,3915.4888,3922.3626,沪深300,64027680524.9,3030019900,3945.1705,20241119
